enqueue_latency_ns,dequeue_latency_ns
319.979,639.958
379.975,729.953
319.979,929.94
49.9967,1009.93
1339.91,1149.93
589.962,689.955
549.964,809.947
569.963,699.954
409.973,1329.91
429.972,949.938
299.98,1069.93
359.977,889.942
389.975,769.95
319.979,1569.9
319.979,519.966
419.973,919.94
309.98,649.958
389.975,1039.93
389.975,1019.93
489.968,1159.92
619.96,779.949
389.975,859.944
499.967,819.947
399.974,899.941
469.969,969.937
389.975,619.96
419.973,659.957
399.974,719.953
399.974,819.947
359.977,779.949
479.969,869.943
499.967,1249.92
279.982,1429.91
379.975,889.942
179.988,1469.9
449.971,559.964
1449.91,1099.93
439.971,829.946
319.979,529.966
159.99,809.947
409.973,739.952
399.974,929.94
499.967,1009.93
419.973,1179.92
409.973,1299.92
409.973,1259.92
429.972,809.947
409.973,649.958
299.98,1139.93
399.974,1009.93
389.975,1399.91
159.99,989.936
389.975,1179.92
369.976,879.943
309.98,1169.92
409.973,759.951
149.99,879.943
39.9974,1009.93
169.989,509.967
409.973,809.947
459.97,1339.91
679.956,1329.91
479.969,2219.86
399.974,829.946
379.975,1429.91
449.971,1799.88
219.986,759.951
199.987,819.947
1159.92,689.955
429.972,389.975
709.954,1669.89
389.975,679.956
469.969,499.967
239.984,579.962
319.979,709.954
279.982,969.937
49.9967,1089.93
509.967,629.959
649.958,709.954
619.96,799.948
489.968,1119.93
299.98,1319.91
289.981,569.963
519.966,1549.9
159.99,609.96
39.9974,919.94
169.989,819.947
39.9974,789.949
409.973,1829.88
419.973,549.964
659.957,1299.92
429.972,1069.93
299.98,719.953
149.99,569.963
399.974,1569.9
509.967,699.954
589.962,659.957
529.966,659.957
279.982,1579.9
319.979,1559.9
1369.91,789.949
279.982,919.94
489.968,989.936
429.972,749.951
429.972,1609.9
319.979,829.946
359.977,1039.93
479.969,549.964
399.974,849.945
319.979,719.953
179.988,1699.89
709.954,1179.92
449.971,1389.91
299.98,1049.93
749.951,769.95
549.964,619.96
419.973,1619.89
39.9974,1009.93
329.979,959.938
49.9967,689.955
249.984,889.942
289.981,1029.93
49.9967,509.967
249.984,889.942
449.971,509.967
369.976,639.958
369.976,1349.91
319.979,719.953
319.979,959.938
609.96,1469.9
489.968,1119.93
239.984,839.945
1189.92,1329.91
599.961,1359.91
389.975,1059.93
399.974,589.962
179.988,1519.9
49.9967,1079.93
189.988,639.958
49.9967,1929.87
389.975,1379.91
329.979,799.948
159.99,699.954
319.979,859.944
409.973,1319.91
49.9967,1239.92
319.979,1259.92
489.968,1029.93
519.966,889.942
299.98,929.94
439.971,669.956
669.956,899.941
529.966,679.956
309.98,989.936
279.982,1089.93
529.966,909.941
319.979,549.964
429.972,749.951
309.98,979.936
449.971,839.945
59.9961,769.95
319.979,919.94
239.984,2069.87
319.979,879.943
939.939,1039.93
519.966,729.953
309.98,1049.93
489.968,909.941
399.974,1059.93
609.96,579.962
319.979,959.938
329.979,569.963
229.985,929.94
299.98,1009.93
299.98,939.939
329.979,1009.93
319.979,899.941
169.989,979.936
399.974,1239.92
309.98,629.959
49.9967,1149.93
149.99,1089.93
439.971,1229.92
259.983,719.953
159.99,699.954
159.99,879.943
309.98,1129.93
169.989,1139.93
199.987,969.937
649.958,889.942
279.982,929.94
309.98,629.959
329.979,789.949
49.9967,749.951
409.973,839.945
289.981,659.957
1199.92,789.949
439.971,719.953
399.974,1179.92
509.967,1019.93
319.979,869.943
429.972,1349.91
389.975,1089.93
369.976,1019.93
409.973,1199.92
419.973,709.954
599.961,1009.93
309.98,1259.92
699.954,689.955
309.98,649.958
319.979,639.958
169.989,1339.91
409.973,1989.87
369.976,679.956
389.975,599.961
49.9967,1449.91
299.98,749.951
169.989,829.946
479.969,839.945
169.989,969.937
309.98,999.935
319.979,779.949
309.98,879.943
409.973,689.955
439.971,759.951
379.975,729.953
499.967,1199.92
549.964,539.965
1509.9,999.935
829.946,639.958
369.976,1339.91
389.975,539.965
489.968,2009.87
389.975,1019.93
319.979,909.941
509.967,1159.92
389.975,669.956
379.975,1359.91
409.973,949.938
509.967,849.945
419.973,739.952
329.979,679.956
429.972,729.953
439.971,1719.89
169.989,1269.92
589.962,1189.92
339.978,1599.9
319.979,1849.88
319.979,559.964
319.979,1169.92
309.98,729.953
399.974,129.992
49.9967,849.945
469.969,899.941
169.989,1129.93
39.9974,1109.93
469.969,619.96
489.968,1589.9
159.99,899.941
289.981,689.955
1299.92,679.956
419.973,729.953
349.977,709.954
839.945,609.96
529.966,749.951
329.979,739.952
259.983,1149.93
419.973,1099.93
449.971,679.956
519.966,649.958
429.972,469.969
319.979,439.971
309.98,1129.93
289.981,1469.9
649.958,1569.9
49.9967,669.956
399.974,469.969
459.97,689.955
49.9967,1429.91
319.979,759.951
399.974,859.944
299.98,769.95
299.98,779.949
459.97,1529.9
49.9967,689.955
439.971,1059.93
169.989,809.947
319.979,819.947
349.977,1259.92
259.983,579.962
169.989,1589.9
49.9967,989.936
1269.92,679.956
449.971,1149.93
49.9967,1069.93
49.9967,1009.93
49.9967,1379.91
519.966,609.96
199.987,1169.92
169.989,649.958
39.9974,1119.93
289.981,649.958
179.988,889.942
179.988,969.937
209.986,909.941
389.975,1089.93
49.9967,879.943
399.974,829.946
319.979,739.952
509.967,1529.9
319.979,799.948
329.979,619.96
429.972,549.964
319.979,889.942
429.972,1139.93
509.967,969.937
49.9967,1439.91
339.978,1259.92
329.979,979.936
509.967,1269.92
169.989,649.958
169.989,849.945
399.974,1049.93
389.975,779.949
1539.9,799.948
659.957,819.947
399.974,949.938
429.972,599.961
419.973,859.944
339.978,2179.86
499.967,979.936
499.967,819.947
389.975,1219.92
409.973,1329.91
399.974,629.959
379.975,1339.91
439.971,889.942
419.973,879.943
389.975,649.958
309.98,909.941
409.973,649.958
459.97,909.941
499.967,939.939
559.964,939.939
399.974,1239.92
329.979,949.938
319.979,1419.91
619.96,889.942
499.967,1099.93
399.974,759.951
429.972,1299.92
499.967,959.938
549.964,779.949
289.981,1809.88
229.985,1469.9
169.989,1369.91
1329.91,789.949
419.973,879.943
269.982,989.936
49.9967,809.947
299.98,1949.87
169.989,1919.88
289.981,979.936
49.9967,639.958
169.989,699.954
39.9974,1889.88
309.98,889.942
39.9974,579.962
49.9967,1719.89
469.969,599.961
419.973,1439.91
159.99,769.95
469.969,1319.91
279.982,1329.91
169.989,1309.91
159.99,959.938
509.967,889.942
319.979,1079.93
319.979,689.955
609.96,869.943
309.98,719.953
319.979,589.962
159.99,1159.92
169.989,499.967
49.9967,639.958
489.968,909.941
39.9974,1579.9
49.9967,1109.93
949.938,1329.91
279.982,1149.93
59.9961,579.962
49.9967,959.938
329.979,1349.91
589.962,1459.91
169.989,1139.93
489.968,1129.93
379.975,669.956
399.974,659.957
309.98,909.941
319.979,589.962
399.974,739.952
519.966,1019.93
359.977,729.953
639.958,1209.92
469.969,1319.91
759.951,739.952
309.98,819.947
319.979,1289.92
379.975,809.947
299.98,859.944
569.963,499.967
239.984,1879.88
569.963,1009.93
289.981,809.947
199.987,1799.88
439.971,759.951
309.98,1259.92
399.974,1519.9
179.988,949.938
329.979,789.949
1579.9,909.941
159.99,589.962
419.973,869.943
319.979,679.956
329.979,579.962
479.969,959.938
499.967,679.956
399.974,939.939
439.971,469.969
169.989,839.945
519.966,1559.9
329.979,919.94
369.976,949.938
299.98,989.936
469.969,679.956
319.979,1309.91
169.989,1899.88
49.9967,879.943
529.966,949.938
409.973,1089.93
229.985,1009.93
589.962,519.966
609.96,1039.93
399.974,959.938
429.972,989.936
299.98,1089.93
369.976,609.96
319.979,849.945
219.986,719.953
169.989,1809.88
769.95,979.936
529.966,1149.93
1069.93,689.955
369.976,909.941
299.98,1009.93
159.99,1049.93
409.973,869.943
609.96,539.965
319.979,1409.91
389.975,849.945
319.979,1699.89
199.987,879.943
49.9967,719.953
159.99,1129.93
189.988,589.962
409.973,869.943
459.97,1179.92
169.989,839.945
329.979,809.947
319.979,1229.92
339.978,799.948
199.987,819.947
319.979,1009.93
359.977,909.941
219.986,939.939
159.99,859.944
609.96,959.938
49.9967,539.965
439.971,809.947
289.981,949.938
749.951,739.952
319.979,759.951
49.9967,939.939
529.966,1179.92
1549.9,819.947
719.953,1519.9
429.972,1399.91
289.981,919.94
329.979,1079.93
319.979,1979.87
169.989,849.945
539.965,1129.93
349.977,1649.89
299.98,959.938
389.975,609.96
319.979,1079.93
359.977,949.938
49.9967,599.961
149.99,999.935
429.972,1469.9
359.977,699.954
609.96,1149.93
309.98,1339.91
509.967,749.951
649.958,649.958
329.979,629.959
379.975,849.945
169.989,1049.93
289.981,759.951
329.979,1459.91
419.973,1799.88
159.99,759.951
559.964,789.949
589.962,1079.93
469.969,639.958
159.99,1869.88
1289.92,949.938
659.957,1189.92
549.964,1209.92
899.941,1239.92
439.971,989.936
439.971,459.97
319.979,1129.93
299.98,939.939
169.989,819.947
409.973,1719.89
509.967,709.954
399.974,1339.91
319.979,799.948
559.964,1029.93
319.979,799.948
509.967,819.947
169.989,1049.93
419.973,949.938
299.98,839.945
169.989,839.945
449.971,1099.93
169.989,649.958
309.98,1139.93
169.989,1019.93
49.9967,869.943
279.982,1609.9
509.967,709.954
49.9967,609.96
49.9967,839.945
49.9967,1599.9
169.989,789.949
49.9967,959.938
1409.91,959.938
219.986,1449.91
49.9967,459.97
219.986,1029.93
689.955,629.959
299.98,789.949
559.964,629.959
839.945,1019.93
429.972,1029.93
389.975,489.968
329.979,609.96
49.9967,1349.91
169.989,899.941
49.9967,1859.88
419.973,679.956
299.98,989.936
509.967,959.938
309.98,1159.92
319.979,1369.91
419.973,1059.93
469.969,899.941
49.9967,919.94
319.979,539.965
159.99,769.95
49.9967,619.96
179.988,999.935
349.977,579.962
489.968,949.938
299.98,1129.93
309.98,1629.89
439.971,679.956
169.989,1409.91
1219.92,889.942
609.96,699.954
399.974,919.94
429.972,2339.85
659.957,819.947
329.979,809.947
169.989,909.941
39.9974,1199.92
169.989,949.938
49.9967,719.953
649.958,739.952
499.967,809.947
489.968,539.965
379.975,639.958
319.979,879.943
319.979,979.936
49.9967,2259.85
49.9967,879.943
409.973,869.943
579.962,909.941
159.99,809.947
509.967,879.943
489.968,799.948
369.976,919.94
339.978,1469.9
219.986,1099.93
579.962,829.946
339.978,849.945
319.979,859.944
279.982,999.935
309.98,549.964
499.967,639.958
1189.92,659.957
719.953,909.941
439.971,779.949
529.966,909.941
389.975,1059.93
689.955,359.977
309.98,99.9935
339.978,619.96
399.974,869.943
319.979,549.964
419.973,309.98
679.956,1949.87
429.972,599.961
179.988,1509.9
49.9967,659.957
49.9967,739.952
159.99,1209.92
239.984,889.942
529.966,989.936
429.972,939.939
489.968,569.963
49.9967,1339.91
49.9967,969.937
269.982,709.954
219.986,379.975
179.988,1289.92
49.9967,1269.92
49.9967,1179.92
159.99,1369.91
49.9967,619.96
509.967,1009.93
159.99,939.939
819.947,609.96
169.989,499.967
419.973,1029.93
49.9967,1049.93
49.9967,909.941
49.9967,1039.93
49.9967,939.939
519.966,609.96
689.955,869.943
169.989,859.944
49.9967,639.958
49.9967,689.955
269.982,719.953
149.99,989.936
39.9974,859.944
509.967,1009.93
179.988,969.937
299.98,649.958
479.969,749.951
279.982,769.95
399.974,1029.93
329.979,899.941
489.968,809.947
529.966,1049.93
319.979,1269.92
329.979,909.941
479.969,1709.89
289.981,889.942
499.967,589.962
249.984,1119.93
159.99,1099.93
329.979,619.96
1229.92,609.96
579.962,1899.88
539.965,1659.89
169.989,609.96
439.971,1019.93
159.99,969.937
219.986,979.936
669.956,739.952
309.98,1189.92
319.979,779.949
289.981,749.951
159.99,809.947
479.969,1369.91
229.985,1109.93
159.99,939.939
309.98,669.956
399.974,529.966
49.9967,559.964
389.975,829.946
279.982,899.941
629.959,399.974
509.967,1319.91
459.97,1419.91
159.99,1489.9
319.979,909.941
439.971,709.954
399.974,569.963
289.981,949.938
49.9967,799.948
49.9967,969.937
619.96,579.962
379.975,869.943
1279.92,769.95
429.972,2179.86
369.976,1019.93
389.975,749.951
49.9967,1399.91
539.965,1189.92
309.98,639.958
439.971,869.943
319.979,1019.93
529.966,799.948
319.979,1389.91
389.975,1289.92
709.954,979.936
319.979,939.939
389.975,1089.93
529.966,1069.93
169.989,859.944
49.9967,869.943
579.962,1149.93
319.979,909.941
319.979,1059.93
469.969,859.944
319.979,929.94
659.957,689.955
169.989,849.945
299.98,639.958
509.967,1029.93
299.98,979.936
319.979,969.937
519.966,1479.9
399.974,1099.93
279.982,719.953
1539.9,649.958
579.962,1199.92
429.972,1319.91
429.972,819.947
319.979,1069.93
259.983,799.948
169.989,979.936
589.962,569.963
319.979,739.952
339.978,779.949
379.975,1679.89
309.98,1889.88
509.967,1409.91
319.979,839.945
519.966,919.94
329.979,989.936
269.982,839.945
269.982,789.949
379.975,1369.91
149.99,589.962
359.977,619.96
439.971,699.954
169.989,989.936
459.97,1059.93
409.973,609.96
619.96,849.945
39.9974,819.947
319.979,1489.9
519.966,829.946
509.967,1239.92
589.962,769.95
279.982,1439.91
1249.92,799.948
149.99,1349.91
169.989,1119.93
449.971,779.949
529.966,689.955
169.989,759.951
439.971,1039.93
159.99,869.943
49.9967,459.97
49.9967,1069.93
49.9967,649.958
789.949,759.951
49.9967,1129.93
49.9967,799.948
149.99,639.958
309.98,739.952
239.984,1289.92
459.97,1019.93
319.979,449.971
39.9974,959.938
309.98,749.951
189.988,569.963
169.989,759.951
509.967,1029.93
159.99,649.958
189.988,759.951
319.979,789.949
289.981,849.945
389.975,1529.9
189.988,829.946
359.977,1099.93
309.98,1149.93
1119.93,539.965
529.966,539.965
159.99,1089.93
429.972,589.962
319.979,1369.91
589.962,369.976
289.981,639.958
339.978,1169.92
499.967,1609.9
329.979,479.969
399.974,839.945
649.958,539.965
399.974,1629.89
529.966,1079.93
259.983,679.956
349.977,939.939
319.979,1879.88
269.982,1029.93
309.98,849.945
309.98,1499.9
409.973,989.936
409.973,1099.93
339.978,619.96
409.973,739.952
409.973,599.961
319.979,849.945
529.966,919.94
319.979,759.951
349.977,1419.91
449.971,939.939
519.966,889.942
159.99,899.941
1089.93,909.941
549.964,939.939
469.969,969.937
379.975,419.973
319.979,619.96
4749.69,719.953
429.972,819.947
169.989,1509.9
299.98,1259.92
329.979,1099.93
319.979,1009.93
289.981,1009.93
399.974,789.949
319.979,1459.91
569.963,1229.92
299.98,1039.93
49.9967,1159.92
299.98,919.94
539.965,829.946
289.981,569.963
49.9967,439.971
49.9967,1069.93
209.986,659.957
49.9967,659.957
379.975,1039.93
309.98,689.955
389.975,849.945
409.973,1369.91
309.98,1409.91
299.98,1049.93
389.975,1339.91
319.979,999.935
1299.92,669.956
409.973,599.961
429.972,1739.89
319.979,1069.93
49.9967,1309.91
289.981,869.943
49.9967,759.951
519.966,499.967
159.99,739.952
269.982,1249.92
579.962,869.943
639.958,829.946
399.974,519.966
529.966,739.952
149.99,1059.93
349.977,629.959
319.979,619.96
299.98,889.942
689.955,669.956
419.973,1449.91
379.975,759.951
159.99,679.956
329.979,719.953
439.971,1529.9
519.966,1089.93
409.973,879.943
519.966,1309.91
49.9967,999.935
289.981,649.958
459.97,809.947
169.989,969.937
399.974,959.938
1179.92,1989.87
639.958,1239.92
359.977,729.953
539.965,839.945
709.954,1749.89
319.979,649.958
479.969,399.974
509.967,179.988
389.975,1279.92
319.979,859.944
369.976,909.941
489.968,989.936
419.973,1449.91
519.966,479.969
399.974,1589.9
629.959,709.954
589.962,709.954
409.973,559.964
299.98,1069.93
409.973,1109.93
309.98,1129.93
319.979,559.964
509.967,1259.92
399.974,939.939
489.968,479.969
289.981,829.946
339.978,1559.9
409.973,1369.91
359.977,859.944
619.96,989.936
519.966,699.954
399.974,1149.93
1389.91,659.957
519.966,679.956
499.967,1389.91
349.977,779.949
379.975,1409.91
409.973,979.936
419.973,2769.82
559.964,859.944
399.974,1279.92
399.974,969.937
399.974,899.941
49.9967,509.967
39.9974,949.938
579.962,1379.91
519.966,1149.93
169.989,1379.91
569.963,999.935
309.98,1469.9
169.989,959.938
169.989,709.954
39.9974,1119.93
49.9967,1649.89
169.989,819.947
49.9967,649.958
49.9967,919.94
419.973,1409.91
629.959,1269.92
49.9967,809.947
169.989,1059.93
159.99,899.941
319.979,1019.93
529.966,1559.9
1459.91,929.94
499.967,769.95
659.957,989.936
359.977,589.962
309.98,849.945
309.98,2289.85
319.979,659.957
279.982,869.943
499.967,869.943
329.979,729.953
289.981,1229.92
309.98,879.943
169.989,509.967
49.9967,1169.92
379.975,569.963
419.973,909.941
49.9967,839.945
49.9967,979.936
289.981,1439.91
49.9967,1199.92
289.981,1229.92
39.9974,959.938
159.99,979.936
459.97,839.945
479.969,1149.93
279.982,849.945
319.979,1099.93
339.978,699.954
169.989,699.954
49.9967,819.947
39.9974,1699.89
409.973,1249.92
1329.91,1439.91
489.968,1009.93
159.99,1139.93
189.988,969.937
409.973,829.946
149.99,1759.89
399.974,1479.9
479.969,1929.87
309.98,959.938
569.963,1239.92
419.973,1619.89
309.98,1179.92
389.975,719.953
569.963,1009.93
309.98,2339.85
399.974,719.953
289.981,899.941
509.967,1549.9
529.966,759.951
659.957,779.949
459.97,869.943
309.98,739.952
399.974,1239.92
419.973,1479.9
519.966,649.958
399.974,709.954
389.975,1649.89
349.977,889.942
439.971,1019.93
279.982,759.951
339.978,899.941
299.98,759.951
1029.93,1269.92
429.972,989.936
429.972,1379.91
389.975,1379.91
329.979,859.944
379.975,1129.93
429.972,1049.93
179.988,819.947
179.988,709.954
419.973,1519.9
859.944,899.941
309.98,819.947
319.979,1049.93
299.98,459.97
429.972,879.943
539.965,509.967
319.979,1729.89
219.986,739.952
379.975,1089.93
409.973,859.944
399.974,679.956
399.974,619.96
479.969,629.959
169.989,999.935
199.987,1319.91
159.99,1039.93
519.966,789.949
549.964,629.959
299.98,1469.9
319.979,949.938
279.982,1699.89
479.969,1029.93
1299.92,919.94
439.971,619.96
179.988,839.945
159.99,929.94
169.989,759.951
179.988,1029.93
149.99,1079.93
429.972,639.958
159.99,1219.92
389.975,1099.93
169.989,489.968
289.981,1379.91
319.979,539.965
169.989,1509.9
629.959,969.937
529.966,1099.93
309.98,949.938
169.989,1919.88
429.972,599.961
159.99,1009.93
409.973,739.952
509.967,1109.93
319.979,1159.92
459.97,1279.92
39.9974,289.981
289.981,749.951
489.968,639.958
309.98,1499.9
409.973,1519.9
429.972,1019.93
369.976,1049.93
389.975,1229.92
1049.93,919.94
469.969,639.958
409.973,1159.92
529.966,1159.92
489.968,719.953
309.98,1249.92
399.974,679.956
329.979,1419.91
319.979,599.961
529.966,879.943
399.974,989.936
439.971,1279.92
409.973,719.953
329.979,1859.88
309.98,709.954
409.973,879.943
399.974,819.947
309.98,1159.92
899.941,949.938
509.967,709.954
399.974,739.952
399.974,929.94
319.979,989.936
319.979,509.967
279.982,729.953
439.971,1429.91
399.974,879.943
179.988,829.946
339.978,1039.93
319.979,869.943
289.981,1089.93
49.9967,459.97
1409.91,1179.92
269.982,1119.93
469.969,689.955
429.972,979.936
189.988,779.949
499.967,1129.93
449.971,709.954
299.98,849.945
49.9967,1279.92
219.986,709.954
169.989,1479.9
49.9967,909.941
229.985,949.938
169.989,659.957
529.966,549.964
169.989,1379.91
189.988,1419.91
409.973,569.963
509.967,879.943
49.9967,1179.92
329.979,629.959
159.99,1289.92
299.98,839.945
319.979,1199.92
169.989,1149.93
569.963,1609.9
599.961,809.947
49.9967,719.953
319.979,729.953
169.989,579.962
289.981,1159.92
349.977,539.965
1229.92,709.954
629.959,729.953
529.966,869.943
299.98,1099.93
319.979,639.958
319.979,789.949
399.974,819.947
389.975,1159.92
289.981,789.949
559.964,1189.92
319.979,669.956
689.955,639.958
409.973,1299.92
489.968,739.952
319.979,799.948
309.98,1539.9
389.975,939.939
189.988,1799.88
319.979,799.948
309.98,1079.93
329.979,1119.93
329.979,1649.89
319.979,659.957
49.9967,1359.91
169.989,689.955
319.979,929.94
39.9974,1469.9
329.979,1759.89
329.979,1149.93
369.976,1219.92
379.975,589.962
319.979,1089.93
1059.93,809.947
429.972,1079.93
519.966,1109.93
669.956,689.955
519.966,1299.92
329.979,709.954
649.958,1229.92
359.977,989.936
159.99,1039.93
299.98,979.936
319.979,769.95
369.976,529.966
449.971,759.951
509.967,1229.92
519.966,829.946
619.96,1759.89
519.966,679.956
409.973,1029.93
499.967,1469.9
169.989,619.96
419.973,1349.91
399.974,759.951
399.974,819.947
449.971,1309.91
339.978,1199.92
309.98,859.944
429.972,1469.9
319.979,1009.93
329.979,629.959
169.989,1879.88
389.975,759.951
499.967,619.96
1359.91,579.962
469.969,1269.92
309.98,1929.87
409.973,1349.91
399.974,1049.93
319.979,679.956
379.975,479.969
399.974,719.953
